,labels,x,y
701,GERMINAL CENTRE,45298,21529
702,GERMINAL CENTRE,45298,21553
703,GERMINAL CENTRE,45298,21565
704,GERMINAL CENTRE,45298,21588
705,GERMINAL CENTRE,45298,21600
706,GERMINAL CENTRE,45298,21623
707,GERMINAL CENTRE,45298,21635
708,GERMINAL CENTRE,45298,21658
709,GERMINAL CENTRE,45298,21670
710,GERMINAL CENTRE,45298,21705
711,GERMINAL CENTRE,45298,21740
712,GERMINAL CENTRE,45298,21776
713,GERMINAL CENTRE,45298,21799
714,GERMINAL CENTRE,45298,21823
715,GERMINAL CENTRE,45298,21846
716,GERMINAL CENTRE,45298,21881
717,GERMINAL CENTRE,45298,21905
718,GERMINAL CENTRE,45298,21916
719,GERMINAL CENTRE,45298,21928
720,GERMINAL CENTRE,45298,21952
721,GERMINAL CENTRE,45309,21975
722,GERMINAL CENTRE,45309,21987
723,GERMINAL CENTRE,45309,21998
724,GERMINAL CENTRE,45321,22034
725,GERMINAL CENTRE,45333,22057
726,GERMINAL CENTRE,45345,22069
727,GERMINAL CENTRE,45345,22080
728,GERMINAL CENTRE,45356,22092
729,GERMINAL CENTRE,45368,22104
730,GERMINAL CENTRE,45368,22116
731,GERMINAL CENTRE,45380,22127
732,GERMINAL CENTRE,45403,22163
733,GERMINAL CENTRE,45415,22174
734,GERMINAL CENTRE,45427,22186
735,GERMINAL CENTRE,45438,22186
736,GERMINAL CENTRE,45462,22198
737,GERMINAL CENTRE,45474,22209
738,GERMINAL CENTRE,45485,22221
739,GERMINAL CENTRE,45497,22221
740,GERMINAL CENTRE,45509,22233
741,GERMINAL CENTRE,45520,22233
742,GERMINAL CENTRE,45556,22245
743,GERMINAL CENTRE,45579,22256
744,GERMINAL CENTRE,45603,22256
745,GERMINAL CENTRE,45626,22256
746,GERMINAL CENTRE,45638,22256
747,GERMINAL CENTRE,45649,22256
748,GERMINAL CENTRE,45661,22256
749,GERMINAL CENTRE,45696,22256
750,GERMINAL CENTRE,45708,22256
751,GERMINAL CENTRE,45720,22280
752,GERMINAL CENTRE,45732,22280
753,GERMINAL CENTRE,45767,22280
754,GERMINAL CENTRE,45849,22280
755,GERMINAL CENTRE,45896,22280
756,GERMINAL CENTRE,45907,22280
757,GERMINAL CENTRE,45919,22280
758,GERMINAL CENTRE,45943,22280
759,GERMINAL CENTRE,45966,22280
760,GERMINAL CENTRE,46001,22268
761,GERMINAL CENTRE,46025,22268
762,GERMINAL CENTRE,46083,22245
763,GERMINAL CENTRE,46118,22233
764,GERMINAL CENTRE,46142,22221
765,GERMINAL CENTRE,46165,22198
766,GERMINAL CENTRE,46177,22186
767,GERMINAL CENTRE,46189,22174
768,GERMINAL CENTRE,46201,22163
769,GERMINAL CENTRE,46236,22151
770,GERMINAL CENTRE,46236,22139
771,GERMINAL CENTRE,46259,22092
772,GERMINAL CENTRE,46271,22080
773,GERMINAL CENTRE,46294,22057
774,GERMINAL CENTRE,46318,22022
775,GERMINAL CENTRE,46341,21987
776,GERMINAL CENTRE,46341,21975
777,GERMINAL CENTRE,46353,21940
778,GERMINAL CENTRE,46365,21916
779,GERMINAL CENTRE,46365,21893
780,GERMINAL CENTRE,46388,21869
781,GERMINAL CENTRE,46388,21846
782,GERMINAL CENTRE,46388,21834
783,GERMINAL CENTRE,46388,21823
784,GERMINAL CENTRE,46388,21799
785,GERMINAL CENTRE,46388,21776
786,GERMINAL CENTRE,46388,21764
787,GERMINAL CENTRE,46388,21740
788,GERMINAL CENTRE,46388,21729
789,GERMINAL CENTRE,46388,21717
790,GERMINAL CENTRE,46388,21705
791,GERMINAL CENTRE,46388,21694
792,GERMINAL CENTRE,46388,21670
793,GERMINAL CENTRE,46388,21658
794,GERMINAL CENTRE,46388,21635
795,GERMINAL CENTRE,46388,21611
796,GERMINAL CENTRE,46388,21588
797,GERMINAL CENTRE,46376,21576
798,GERMINAL CENTRE,46376,21565
799,GERMINAL CENTRE,46365,21541
800,GERMINAL CENTRE,46353,21518
801,GERMINAL CENTRE,46341,21494
802,GERMINAL CENTRE,46318,21459
803,GERMINAL CENTRE,46306,21436
804,GERMINAL CENTRE,46294,21424
805,GERMINAL CENTRE,46271,21389
806,GERMINAL CENTRE,46259,21353
807,GERMINAL CENTRE,46247,21330
808,GERMINAL CENTRE,46236,21318
809,GERMINAL CENTRE,46224,21295
810,GERMINAL CENTRE,46212,21271
811,GERMINAL CENTRE,46189,21248
812,GERMINAL CENTRE,46165,21224
813,GERMINAL CENTRE,46154,21213
814,GERMINAL CENTRE,46142,21201
815,GERMINAL CENTRE,46130,21189
816,GERMINAL CENTRE,46118,21178
817,GERMINAL CENTRE,46107,21166
818,GERMINAL CENTRE,46095,21166
819,GERMINAL CENTRE,46083,21154
820,GERMINAL CENTRE,46072,21154
821,GERMINAL CENTRE,46048,21131
822,GERMINAL CENTRE,46025,21131
823,GERMINAL CENTRE,46001,21107
824,GERMINAL CENTRE,45990,21107
825,GERMINAL CENTRE,45978,21107
826,GERMINAL CENTRE,45990,21095
827,GERMINAL CENTRE,50434,25270
828,GERMINAL CENTRE,50410,25270
829,GERMINAL CENTRE,50387,25270
830,GERMINAL CENTRE,50340,25270
831,GERMINAL CENTRE,50316,25270
832,GERMINAL CENTRE,50281,25270
833,GERMINAL CENTRE,50258,25270
834,GERMINAL CENTRE,50246,25270
835,GERMINAL CENTRE,50187,25270
836,GERMINAL CENTRE,50176,25270
837,GERMINAL CENTRE,50129,25270
838,GERMINAL CENTRE,50058,25270
839,GERMINAL CENTRE,50012,25270
840,GERMINAL CENTRE,49976,25270
841,GERMINAL CENTRE,49965,25258
842,GERMINAL CENTRE,49953,25258
843,GERMINAL CENTRE,49918,25258
844,GERMINAL CENTRE,49883,25258
845,GERMINAL CENTRE,49871,25258
846,GERMINAL CENTRE,49847,25258
847,GERMINAL CENTRE,49836,25258
848,GERMINAL CENTRE,49812,25258
849,GERMINAL CENTRE,49789,25270
850,GERMINAL CENTRE,49777,25282
851,GERMINAL CENTRE,49754,25305
852,GERMINAL CENTRE,49742,25317
853,GERMINAL CENTRE,49718,25340
854,GERMINAL CENTRE,49718,25352
855,GERMINAL CENTRE,49707,25376
856,GERMINAL CENTRE,49695,25387
857,GERMINAL CENTRE,49683,25387
858,GERMINAL CENTRE,49683,25411
859,GERMINAL CENTRE,49660,25458
860,GERMINAL CENTRE,49648,25469
861,GERMINAL CENTRE,49648,25481
862,GERMINAL CENTRE,49636,25493
863,GERMINAL CENTRE,49625,25516
864,GERMINAL CENTRE,49613,25528
865,GERMINAL CENTRE,49601,25540
866,GERMINAL CENTRE,49601,25563
867,GERMINAL CENTRE,49589,25575
868,GERMINAL CENTRE,49578,25587
869,GERMINAL CENTRE,49566,25598
870,GERMINAL CENTRE,49566,25610
871,GERMINAL CENTRE,49566,25622
872,GERMINAL CENTRE,49554,25645
873,GERMINAL CENTRE,49554,25657
874,GERMINAL CENTRE,49554,25680
875,GERMINAL CENTRE,49543,25692
876,GERMINAL CENTRE,49543,25704
877,GERMINAL CENTRE,49543,25751
878,GERMINAL CENTRE,49531,25774
879,GERMINAL CENTRE,49531,25786
880,GERMINAL CENTRE,49531,25833
881,GERMINAL CENTRE,49531,25845
882,GERMINAL CENTRE,49531,25880
883,GERMINAL CENTRE,49531,25903
884,GERMINAL CENTRE,49531,25938
885,GERMINAL CENTRE,49531,25962
886,GERMINAL CENTRE,49531,25974
887,GERMINAL CENTRE,49531,26020
888,GERMINAL CENTRE,49531,26032
889,GERMINAL CENTRE,49531,26044
890,GERMINAL CENTRE,49531,26067
891,GERMINAL CENTRE,49531,26079
892,GERMINAL CENTRE,49531,26103
893,GERMINAL CENTRE,49543,26114
894,GERMINAL CENTRE,49543,26138
895,GERMINAL CENTRE,49554,26161
896,GERMINAL CENTRE,49554,26173
897,GERMINAL CENTRE,49578,26196
898,GERMINAL CENTRE,49578,26220
899,GERMINAL CENTRE,49589,26232
900,GERMINAL CENTRE,49601,26255
901,GERMINAL CENTRE,49613,26267
902,GERMINAL CENTRE,49660,26314
903,GERMINAL CENTRE,49683,26337
904,GERMINAL CENTRE,49707,26337
905,GERMINAL CENTRE,49742,26361
906,GERMINAL CENTRE,49765,26372
907,GERMINAL CENTRE,49800,26384
908,GERMINAL CENTRE,49824,26407
909,GERMINAL CENTRE,49859,26407
910,GERMINAL CENTRE,49883,26419
911,GERMINAL CENTRE,49918,26419
912,GERMINAL CENTRE,49953,26419
913,GERMINAL CENTRE,49988,26419
914,GERMINAL CENTRE,50035,26419
915,GERMINAL CENTRE,50058,26419
916,GERMINAL CENTRE,50082,26419
917,GERMINAL CENTRE,50105,26419
918,GERMINAL CENTRE,50129,26419
919,GERMINAL CENTRE,50187,26407
920,GERMINAL CENTRE,50234,26396
921,GERMINAL CENTRE,50258,26384
922,GERMINAL CENTRE,50270,26372
923,GERMINAL CENTRE,50281,26361
924,GERMINAL CENTRE,50305,26349
925,GERMINAL CENTRE,50352,26314
926,GERMINAL CENTRE,50387,26290
927,GERMINAL CENTRE,50434,26278
928,GERMINAL CENTRE,50457,26255
929,GERMINAL CENTRE,50481,26232
930,GERMINAL CENTRE,50528,26208
931,GERMINAL CENTRE,50539,26196
932,GERMINAL CENTRE,50586,26149
933,GERMINAL CENTRE,50598,26138
934,GERMINAL CENTRE,50610,26126
935,GERMINAL CENTRE,50633,26103
936,GERMINAL CENTRE,50633,26067
937,GERMINAL CENTRE,50656,26044
938,GERMINAL CENTRE,50656,26032
939,GERMINAL CENTRE,50668,25985
940,GERMINAL CENTRE,50680,25950
941,GERMINAL CENTRE,50680,25927
942,GERMINAL CENTRE,50680,25903
943,GERMINAL CENTRE,50680,25880
944,GERMINAL CENTRE,50680,25833
945,GERMINAL CENTRE,50680,25821
946,GERMINAL CENTRE,50680,25798
947,GERMINAL CENTRE,50680,25762
948,GERMINAL CENTRE,50680,25751
949,GERMINAL CENTRE,50656,25692
950,GERMINAL CENTRE,50656,25680
951,GERMINAL CENTRE,50656,25657
952,GERMINAL CENTRE,50645,25634
953,GERMINAL CENTRE,50645,25622
954,GERMINAL CENTRE,50621,25563
955,GERMINAL CENTRE,50621,25551
956,GERMINAL CENTRE,50610,25540
957,GERMINAL CENTRE,50598,25516
958,GERMINAL CENTRE,50586,25493
959,GERMINAL CENTRE,50574,25469
960,GERMINAL CENTRE,50574,25458
961,GERMINAL CENTRE,50551,25411
962,GERMINAL CENTRE,50539,25387
963,GERMINAL CENTRE,50516,25352
964,GERMINAL CENTRE,50492,25329
965,GERMINAL CENTRE,50481,25305
966,GERMINAL CENTRE,50457,25305
967,GERMINAL CENTRE,50457,25293
968,GERMINAL CENTRE,50434,25282
969,GERMINAL CENTRE,50434,25270
970,GERMINAL CENTRE,45673,26267
971,GERMINAL CENTRE,45673,26302
972,GERMINAL CENTRE,45673,26325
973,GERMINAL CENTRE,45673,26349
974,GERMINAL CENTRE,45673,26372
975,GERMINAL CENTRE,45673,26384
976,GERMINAL CENTRE,45673,26407
977,GERMINAL CENTRE,45673,26443
978,GERMINAL CENTRE,45673,26454
979,GERMINAL CENTRE,45673,26478
980,GERMINAL CENTRE,45673,26490
981,GERMINAL CENTRE,45696,26513
982,GERMINAL CENTRE,45696,26525
983,GERMINAL CENTRE,45696,26548
984,GERMINAL CENTRE,45696,26560
985,GERMINAL CENTRE,45696,26572
986,GERMINAL CENTRE,45696,26595
987,GERMINAL CENTRE,45696,26607
988,GERMINAL CENTRE,45696,26630
989,GERMINAL CENTRE,45696,26642
990,GERMINAL CENTRE,45696,26665
991,GERMINAL CENTRE,45685,26689
992,GERMINAL CENTRE,45685,26701
993,GERMINAL CENTRE,45685,26724
994,GERMINAL CENTRE,45661,26736
995,GERMINAL CENTRE,45649,26759
996,GERMINAL CENTRE,45626,26771
997,GERMINAL CENTRE,45614,26783
998,GERMINAL CENTRE,45614,26794
999,GERMINAL CENTRE,45603,26806
1000,GERMINAL CENTRE,45591,26806
1001,GERMINAL CENTRE,45591,26818
1002,GERMINAL CENTRE,45567,26830
1003,GERMINAL CENTRE,45556,26841
1004,GERMINAL CENTRE,45544,26841
1005,GERMINAL CENTRE,45532,26853
1006,GERMINAL CENTRE,45497,26865
1007,GERMINAL CENTRE,45485,26876
1008,GERMINAL CENTRE,45462,26876
1009,GERMINAL CENTRE,45438,26888
1010,GERMINAL CENTRE,45415,26900
1011,GERMINAL CENTRE,45380,26912
1012,GERMINAL CENTRE,45368,26912
1013,GERMINAL CENTRE,45345,26923
1014,GERMINAL CENTRE,45333,26923
1015,GERMINAL CENTRE,45321,26923
1016,GERMINAL CENTRE,45298,26947
1017,GERMINAL CENTRE,45262,26947
1018,GERMINAL CENTRE,45239,26947
1019,GERMINAL CENTRE,45216,26947
1020,GERMINAL CENTRE,45169,26947
1021,GERMINAL CENTRE,45122,26947
1022,GERMINAL CENTRE,45110,26947
1023,GERMINAL CENTRE,45063,26947
1024,GERMINAL CENTRE,45028,26947
1025,GERMINAL CENTRE,44993,26947
1026,GERMINAL CENTRE,44981,26935
1027,GERMINAL CENTRE,44958,26935
1028,GERMINAL CENTRE,44934,26912
1029,GERMINAL CENTRE,44922,26900
1030,GERMINAL CENTRE,44911,26888
1031,GERMINAL CENTRE,44899,26876
1032,GERMINAL CENTRE,44887,26865
1033,GERMINAL CENTRE,44852,26830
1034,GERMINAL CENTRE,44840,26806
1035,GERMINAL CENTRE,44829,26771
1036,GERMINAL CENTRE,44817,26759
1037,GERMINAL CENTRE,44805,26736
1038,GERMINAL CENTRE,44805,26724
1039,GERMINAL CENTRE,44782,26701
1040,GERMINAL CENTRE,44782,26665
1041,GERMINAL CENTRE,44782,26630
1042,GERMINAL CENTRE,44770,26618
1043,GERMINAL CENTRE,44770,26583
1044,GERMINAL CENTRE,44770,26548
1045,GERMINAL CENTRE,44770,26525
1046,GERMINAL CENTRE,44770,26490
1047,GERMINAL CENTRE,44770,26466
1048,GERMINAL CENTRE,44770,26431
1049,GERMINAL CENTRE,44770,26396
1050,GERMINAL CENTRE,44770,26384
1051,GERMINAL CENTRE,44770,26349
1052,GERMINAL CENTRE,44782,26337
1053,GERMINAL CENTRE,44793,26325
1054,GERMINAL CENTRE,44817,26267
1055,GERMINAL CENTRE,44829,26255
1056,GERMINAL CENTRE,44829,26232
1057,GERMINAL CENTRE,44852,26196
1058,GERMINAL CENTRE,44864,26185
1059,GERMINAL CENTRE,44876,26173
1060,GERMINAL CENTRE,44899,26161
1061,GERMINAL CENTRE,44922,26138
1062,GERMINAL CENTRE,44946,26126
1063,GERMINAL CENTRE,44993,26114
1064,GERMINAL CENTRE,45005,26103
1065,GERMINAL CENTRE,45028,26091
1066,GERMINAL CENTRE,45063,26079
1067,GERMINAL CENTRE,45075,26067
1068,GERMINAL CENTRE,45098,26067
1069,GERMINAL CENTRE,45122,26056
1070,GERMINAL CENTRE,45145,26056
1071,GERMINAL CENTRE,45204,26044
1072,GERMINAL CENTRE,45239,26044
1073,GERMINAL CENTRE,45286,26032
1074,GERMINAL CENTRE,45321,26032
1075,GERMINAL CENTRE,45345,26032
1076,GERMINAL CENTRE,45356,26032
1077,GERMINAL CENTRE,45368,26032
1078,GERMINAL CENTRE,45403,26032
1079,GERMINAL CENTRE,45427,26032
1080,GERMINAL CENTRE,45450,26032
1081,GERMINAL CENTRE,45462,26032
1082,GERMINAL CENTRE,45474,26032
1083,GERMINAL CENTRE,45485,26032
1084,GERMINAL CENTRE,45497,26044
1085,GERMINAL CENTRE,45532,26044
1086,GERMINAL CENTRE,45544,26067
1087,GERMINAL CENTRE,45567,26079
1088,GERMINAL CENTRE,45591,26103
1089,GERMINAL CENTRE,45603,26103
1090,GERMINAL CENTRE,45626,26114
1091,GERMINAL CENTRE,45638,26126
1092,GERMINAL CENTRE,45649,26138
1093,GERMINAL CENTRE,45673,26149
1094,GERMINAL CENTRE,45673,26161
1095,GERMINAL CENTRE,45673,26173
1096,GERMINAL CENTRE,45685,26196
1097,GERMINAL CENTRE,45708,26208
1098,GERMINAL CENTRE,45708,26220
1099,GERMINAL CENTRE,45708,26243
1100,GERMINAL CENTRE,45708,26255
1101,GERMINAL CENTRE,45673,26267
1102,GERMINAL CENTRE,43058,23042
1103,GERMINAL CENTRE,43035,23042
1104,GERMINAL CENTRE,43011,23042
1105,GERMINAL CENTRE,42999,23042
1106,GERMINAL CENTRE,42988,23042
1107,GERMINAL CENTRE,42976,23042
1108,GERMINAL CENTRE,42952,23042
1109,GERMINAL CENTRE,42929,23042
1110,GERMINAL CENTRE,42882,23054
1111,GERMINAL CENTRE,42859,23077
1112,GERMINAL CENTRE,42847,23077
1113,GERMINAL CENTRE,42823,23089
1114,GERMINAL CENTRE,42812,23089
1115,GERMINAL CENTRE,42812,23101
1116,GERMINAL CENTRE,42777,23124
1117,GERMINAL CENTRE,42777,23136
1118,GERMINAL CENTRE,42753,23136
1119,GERMINAL CENTRE,42741,23159
1120,GERMINAL CENTRE,42730,23171
1121,GERMINAL CENTRE,42706,23183
1122,GERMINAL CENTRE,42706,23194
1123,GERMINAL CENTRE,42694,23206
1124,GERMINAL CENTRE,42683,23218
1125,GERMINAL CENTRE,42671,23241
1126,GERMINAL CENTRE,42659,23253
1127,GERMINAL CENTRE,42648,23265
1128,GERMINAL CENTRE,42636,23265
1129,GERMINAL CENTRE,42612,23288
1130,GERMINAL CENTRE,42612,23300
1131,GERMINAL CENTRE,42601,23323
1132,GERMINAL CENTRE,42589,23335
1133,GERMINAL CENTRE,42589,23347
1134,GERMINAL CENTRE,42577,23370
1135,GERMINAL CENTRE,42577,23394
1136,GERMINAL CENTRE,42565,23429
1137,GERMINAL CENTRE,42565,23441
1138,GERMINAL CENTRE,42565,23452
1139,GERMINAL CENTRE,42565,23464
1140,GERMINAL CENTRE,42565,23488
1141,GERMINAL CENTRE,42565,23499
1142,GERMINAL CENTRE,42565,23523
1143,GERMINAL CENTRE,42565,23535
1144,GERMINAL CENTRE,42565,23546
1145,GERMINAL CENTRE,42565,23593
1146,GERMINAL CENTRE,42565,23617
1147,GERMINAL CENTRE,42565,23628
1148,GERMINAL CENTRE,42565,23652
1149,GERMINAL CENTRE,42577,23687
1150,GERMINAL CENTRE,42589,23699
1151,GERMINAL CENTRE,42601,23734
1152,GERMINAL CENTRE,42612,23746
1153,GERMINAL CENTRE,42612,23769
1154,GERMINAL CENTRE,42624,23793
1155,GERMINAL CENTRE,42636,23828
1156,GERMINAL CENTRE,42648,23839
1157,GERMINAL CENTRE,42659,23875
1158,GERMINAL CENTRE,42683,23886
1159,GERMINAL CENTRE,42694,23910
1160,GERMINAL CENTRE,42706,23933
1161,GERMINAL CENTRE,42730,23957
1162,GERMINAL CENTRE,42753,23968
1163,GERMINAL CENTRE,42765,23980
1164,GERMINAL CENTRE,42777,23992
1165,GERMINAL CENTRE,42800,24004
1166,GERMINAL CENTRE,42823,24004
1167,GERMINAL CENTRE,42859,24027
1168,GERMINAL CENTRE,42917,24050
1169,GERMINAL CENTRE,42941,24050
1170,GERMINAL CENTRE,42988,24062
1171,GERMINAL CENTRE,43023,24074
1172,GERMINAL CENTRE,43058,24074
1173,GERMINAL CENTRE,43081,24074
1174,GERMINAL CENTRE,43117,24074
1175,GERMINAL CENTRE,43152,24074
1176,GERMINAL CENTRE,43175,24074
1177,GERMINAL CENTRE,43222,24074
1178,GERMINAL CENTRE,43234,24062
1179,GERMINAL CENTRE,43269,24062
1180,GERMINAL CENTRE,43292,24050
1181,GERMINAL CENTRE,43304,24039
1182,GERMINAL CENTRE,43351,23992
1183,GERMINAL CENTRE,43375,23980
1184,GERMINAL CENTRE,43398,23945
1185,GERMINAL CENTRE,43421,23910
1186,GERMINAL CENTRE,43433,23875
1187,GERMINAL CENTRE,43457,23839
1188,GERMINAL CENTRE,43468,23828
1189,GERMINAL CENTRE,43480,23793
1190,GERMINAL CENTRE,43492,23769
1191,GERMINAL CENTRE,43504,23757
1192,GERMINAL CENTRE,43504,23722
1193,GERMINAL CENTRE,43515,23687
1194,GERMINAL CENTRE,43527,23664
1195,GERMINAL CENTRE,43527,23640
1196,GERMINAL CENTRE,43527,23617
1197,GERMINAL CENTRE,43527,23593
1198,GERMINAL CENTRE,43539,23570
1199,GERMINAL CENTRE,43539,23535
1200,GERMINAL CENTRE,43539,23511
1201,GERMINAL CENTRE,43539,23488
1202,GERMINAL CENTRE,43539,23464
1203,GERMINAL CENTRE,43539,23441
1204,GERMINAL CENTRE,43539,23429
1205,GERMINAL CENTRE,43539,23394
1206,GERMINAL CENTRE,43539,23370
1207,GERMINAL CENTRE,43539,23347
1208,GERMINAL CENTRE,43539,23323
1209,GERMINAL CENTRE,43539,23300
1210,GERMINAL CENTRE,43539,23277
1211,GERMINAL CENTRE,43527,23265
1212,GERMINAL CENTRE,43527,23241
1213,GERMINAL CENTRE,43504,23194
1214,GERMINAL CENTRE,43480,23183
1215,GERMINAL CENTRE,43457,23148
1216,GERMINAL CENTRE,43433,23124
1217,GERMINAL CENTRE,43410,23089
1218,GERMINAL CENTRE,43363,23077
1219,GERMINAL CENTRE,43304,23054
1220,GERMINAL CENTRE,43257,23042
1221,GERMINAL CENTRE,43210,23030
1222,GERMINAL CENTRE,43140,23007
1223,GERMINAL CENTRE,43117,23007
1224,GERMINAL CENTRE,43081,23007
1225,GERMINAL CENTRE,43070,23007
1226,GERMINAL CENTRE,43058,23042
1227,GERMINAL CENTRE,32739,27861
1228,GERMINAL CENTRE,32727,27861
1229,GERMINAL CENTRE,32704,27861
1230,GERMINAL CENTRE,32692,27861
1231,GERMINAL CENTRE,32669,27861
1232,GERMINAL CENTRE,32645,27861
1233,GERMINAL CENTRE,32633,27861
1234,GERMINAL CENTRE,32622,27861
1235,GERMINAL CENTRE,32610,27861
1236,GERMINAL CENTRE,32598,27861
1237,GERMINAL CENTRE,32575,27861
1238,GERMINAL CENTRE,32551,27861
1239,GERMINAL CENTRE,32528,27873
1240,GERMINAL CENTRE,32504,27873
1241,GERMINAL CENTRE,32493,27885
1242,GERMINAL CENTRE,32469,27885
1243,GERMINAL CENTRE,32434,27896
1244,GERMINAL CENTRE,32411,27908
1245,GERMINAL CENTRE,32376,27920
1246,GERMINAL CENTRE,32340,27943
1247,GERMINAL CENTRE,32329,27955
1248,GERMINAL CENTRE,32305,27967
1249,GERMINAL CENTRE,32293,27967
1250,GERMINAL CENTRE,32282,27978
1251,GERMINAL CENTRE,32270,27990
1252,GERMINAL CENTRE,32258,28002
1253,GERMINAL CENTRE,32235,28013
1254,GERMINAL CENTRE,32211,28037
1255,GERMINAL CENTRE,32200,28060
1256,GERMINAL CENTRE,32188,28072
1257,GERMINAL CENTRE,32176,28072
1258,GERMINAL CENTRE,32176,28084
1259,GERMINAL CENTRE,32164,28096
1260,GERMINAL CENTRE,32153,28107
1261,GERMINAL CENTRE,32153,28119
1262,GERMINAL CENTRE,32141,28131
1263,GERMINAL CENTRE,32141,28142
1264,GERMINAL CENTRE,32129,28154
1265,GERMINAL CENTRE,32129,28166
1266,GERMINAL CENTRE,32118,28178
1267,GERMINAL CENTRE,32106,28201
1268,GERMINAL CENTRE,32106,28213
1269,GERMINAL CENTRE,32094,28225
1270,GERMINAL CENTRE,32082,28236
1271,GERMINAL CENTRE,32082,28248
1272,GERMINAL CENTRE,32082,28260
1273,GERMINAL CENTRE,32071,28283
1274,GERMINAL CENTRE,32059,28307
1275,GERMINAL CENTRE,32059,28318
1276,GERMINAL CENTRE,32047,28330
1277,GERMINAL CENTRE,32047,28342
1278,GERMINAL CENTRE,32035,28354
1279,GERMINAL CENTRE,32035,28365
1280,GERMINAL CENTRE,32035,28377
1281,GERMINAL CENTRE,32024,28389
1282,GERMINAL CENTRE,32024,28412
1283,GERMINAL CENTRE,32024,28424
1284,GERMINAL CENTRE,32024,28447
1285,GERMINAL CENTRE,32012,28459
1286,GERMINAL CENTRE,32012,28471
1287,GERMINAL CENTRE,32012,28483
1288,GERMINAL CENTRE,32000,28494
1289,GERMINAL CENTRE,32000,28518
1290,GERMINAL CENTRE,32000,28529
1291,GERMINAL CENTRE,32000,28553
1292,GERMINAL CENTRE,32000,28565
1293,GERMINAL CENTRE,32000,28576
1294,GERMINAL CENTRE,32000,28600
1295,GERMINAL CENTRE,32000,28623
1296,GERMINAL CENTRE,32000,28647
1297,GERMINAL CENTRE,32000,28658
1298,GERMINAL CENTRE,32000,28682
1299,GERMINAL CENTRE,32000,28694
1300,GERMINAL CENTRE,32000,28729
1301,GERMINAL CENTRE,32000,28741
1302,GERMINAL CENTRE,32000,28752
1303,GERMINAL CENTRE,32000,28764
1304,GERMINAL CENTRE,32000,28787
1305,GERMINAL CENTRE,32000,28811
1306,GERMINAL CENTRE,32012,28834
1307,GERMINAL CENTRE,32024,28846
1308,GERMINAL CENTRE,32035,28869
1309,GERMINAL CENTRE,32035,28905
1310,GERMINAL CENTRE,32035,28916
1311,GERMINAL CENTRE,32047,28940
1312,GERMINAL CENTRE,32047,28952
1313,GERMINAL CENTRE,32059,28975
1314,GERMINAL CENTRE,32071,28987
1315,GERMINAL CENTRE,32071,29010
1316,GERMINAL CENTRE,32082,29034
1317,GERMINAL CENTRE,32094,29057
1318,GERMINAL CENTRE,32106,29081
1319,GERMINAL CENTRE,32106,29092
1320,GERMINAL CENTRE,32129,29116
1321,GERMINAL CENTRE,32129,29127
1322,GERMINAL CENTRE,32153,29139
1323,GERMINAL CENTRE,32164,29163
1324,GERMINAL CENTRE,32164,29186
1325,GERMINAL CENTRE,32176,29198
1326,GERMINAL CENTRE,32188,29210
1327,GERMINAL CENTRE,32211,29245
1328,GERMINAL CENTRE,32223,29268
1329,GERMINAL CENTRE,32247,29292
1330,GERMINAL CENTRE,32258,29315
1331,GERMINAL CENTRE,32282,29339
1332,GERMINAL CENTRE,32293,29350
1333,GERMINAL CENTRE,32329,29374
1334,GERMINAL CENTRE,32352,29397
1335,GERMINAL CENTRE,32364,29409
1336,GERMINAL CENTRE,32387,29432
1337,GERMINAL CENTRE,32399,29444
1338,GERMINAL CENTRE,32434,29468
1339,GERMINAL CENTRE,32458,29479
1340,GERMINAL CENTRE,32493,29503
1341,GERMINAL CENTRE,32516,29514
1342,GERMINAL CENTRE,32540,29538
1343,GERMINAL CENTRE,32563,29550
1344,GERMINAL CENTRE,32575,29550
1345,GERMINAL CENTRE,32598,29573
1346,GERMINAL CENTRE,32622,29573
1347,GERMINAL CENTRE,32657,29597
1348,GERMINAL CENTRE,32680,29597
1349,GERMINAL CENTRE,32716,29608
1350,GERMINAL CENTRE,32727,29608
1351,GERMINAL CENTRE,32751,29620
1352,GERMINAL CENTRE,32774,29620
1353,GERMINAL CENTRE,32809,29632
1354,GERMINAL CENTRE,32845,29643
1355,GERMINAL CENTRE,32868,29655
1356,GERMINAL CENTRE,32891,29655
1357,GERMINAL CENTRE,32915,29655
1358,GERMINAL CENTRE,32950,29655
1359,GERMINAL CENTRE,32985,29655
1360,GERMINAL CENTRE,33009,29655
1361,GERMINAL CENTRE,33056,29655
1362,GERMINAL CENTRE,33091,29655
1363,GERMINAL CENTRE,33114,29655
1364,GERMINAL CENTRE,33173,29655
1365,GERMINAL CENTRE,33208,29655
1366,GERMINAL CENTRE,33232,29655
1367,GERMINAL CENTRE,33255,29655
1368,GERMINAL CENTRE,33290,29655
1369,GERMINAL CENTRE,33314,29655
1370,GERMINAL CENTRE,33337,29655
1371,GERMINAL CENTRE,33384,29655
1372,GERMINAL CENTRE,33396,29655
1373,GERMINAL CENTRE,33407,29643
1374,GERMINAL CENTRE,33419,29643
1375,GERMINAL CENTRE,33443,29632
1376,GERMINAL CENTRE,33489,29597
1377,GERMINAL CENTRE,33513,29573
1378,GERMINAL CENTRE,33536,29561
1379,GERMINAL CENTRE,33548,29561
1380,GERMINAL CENTRE,33560,29538
